config,layer,width,sae_id,avg_l0,fvu,hierarchy,parent,token,predict_absorption,absorption_structured_strict,absorption_structured_relaxed,eligible,n_eligible,parent_latent,absorber_latent,anchor_provenance,kg4_anchor,data_derived_anchor,anchor_agreement,recall_hole,firing_jaccard,precision,hole_coverage_gain,gain_ci_lo,gain_ci_hi,random_latent_gain,oracle_decoder_cos,oracle_absorption_fraction,oracle_corroborates,max_prec_latent,concentration_score,neuronpedia_parent_label,neuronpedia_absorber_label
65k_L12,12,65k,layer_12/width_65k/average_l0_72,72,0.17,safety_named_entity_safety,named_entity_safety,Gates,DESCRIPTIVE_ONLY,False,True,False,78,1876,20187,data_derived,,1876,,0.7273,0.0667,1.0,0.7273,0.6234,0.8182,0.026,0.1055,1.0,True,33838,0.2056,"proper nouns, particularly names of people and organizations",references to gates in semiconductor contexts
65k_L12,12,65k,layer_12/width_65k/average_l0_72,72,0.17,safety_named_entity_safety,named_entity_safety,Wood,DESCRIPTIVE_ONLY,False,True,False,99,1876,56084,data_derived,,1876,,0.8384,0.0369,0.9706,0.8384,0.7674,0.9091,0.0202,0.1558,1.0,True,56084,0.5558,"proper nouns, particularly names of people and organizations","references to the term ""Wood"" and related words"
65k_L12,12,65k,layer_12/width_65k/average_l0_72,72,0.17,safety_named_entity_safety,named_entity_safety,Cook,NO_HOLE,False,False,True,150,1876,63865,data_derived,,1876,,0.3867,0.0935,0.0783,0.3867,0.3133,0.4667,0.22,-0.0697,0.0,False,52073,0.0008,,
65k_L12,12,65k,layer_12/width_65k/average_l0_72,72,0.17,safety_named_entity_safety,named_entity_safety,King,ABSORPTION_STRUCTURED,True,True,True,150,1876,45668,data_derived,,1876,,0.9667,0.0119,1.0,0.9667,0.9333,0.9933,0.0,0.2391,1.0,True,34678,0.3885,"proper nouns, particularly names of people and organizations",references to kings and monarchs
65k_L12,12,65k,layer_12/width_65k/average_l0_72,72,0.17,safety_named_entity_safety,named_entity_safety,Pope,DESCRIPTIVE_ONLY,False,True,False,38,1876,3401,data_derived,,1876,,0.9189,0.0159,1.0,0.9189,0.8378,1.0,0.0,0.0628,1.0,True,3401,0.0426,"proper nouns, particularly names of people and organizations"," mentions of ""pop"" in various contexts, particularly in relation to music and culture"
65k_L12,12,65k,layer_12/width_65k/average_l0_72,72,0.17,safety_named_entity_safety,named_entity_safety,Fox,DESCRIPTIVE_ONLY,False,True,False,127,1876,65237,data_derived,,1876,,0.8492,0.0574,1.0,0.8492,0.7857,0.9127,0.0317,0.2248,1.0,True,65237,0.5732,"proper nouns, particularly names of people and organizations",references to the Fox News network and its associated entities
65k_L12,12,65k,layer_12/width_65k/average_l0_72,72,0.17,safety_named_entity_safety,named_entity_safety,Oracle,DESCRIPTIVE_ONLY,False,True,False,54,1876,62785,data_derived,,1876,,1.0,0.0,1.0,1.0,1.0,1.0,0.8302,0.094,1.0,True,63494,0.3272,"proper nouns, particularly names of people and organizations","mentions of the term ""Oracle"" and related products or components"
65k_L12,12,65k,layer_12/width_65k/average_l0_72,72,0.17,safety_named_entity_safety,named_entity_safety,Gap,DESCRIPTIVE_ONLY,False,False,False,14,1876,43052,data_derived,,1876,,1.0,0.0147,0.2826,0.9286,0.7857,1.0,0.0,0.0044,0.9286,False,43052,0.0057,,
65k_L12,12,65k,layer_12/width_65k/average_l0_72,72,0.17,safety_named_entity_safety,named_entity_safety,Diamond,DESCRIPTIVE_ONLY,False,True,False,29,1876,49663,data_derived,,1876,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0809,1.0,True,49663,0.7946,"proper nouns, particularly names of people and organizations",references to diamonds and their characteristics
65k_L12,12,65k,layer_12/width_65k/average_l0_72,72,0.17,safety_named_entity_safety,named_entity_safety,Bird,DESCRIPTIVE_ONLY,False,True,False,60,1876,10913,data_derived,,1876,,0.9831,0.0013,1.0,0.9831,0.9492,1.0,0.1525,0.1597,1.0,True,10913,0.1687,"proper nouns, particularly names of people and organizations",references to birds and bird-related terms
65k_L12,12,65k,layer_12/width_65k/average_l0_72,72,0.17,safety_named_entity_safety,named_entity_safety,Snow,DESCRIPTIVE_ONLY,False,False,False,35,1876,63865,data_derived,,1876,,1.0,0.0935,0.017,0.9143,0.8,1.0,0.7714,-0.0697,0.0,False,608,0.004,,
65k_L12,12,65k,layer_12/width_65k/average_l0_72,72,0.17,safety_named_entity_safety,named_entity_safety,Swift,DESCRIPTIVE_ONLY,False,True,False,49,1876,26632,data_derived,,1876,,0.75,0.0489,1.0,0.75,0.625,0.875,0.0208,0.0942,1.0,True,26632,0.6151,"proper nouns, particularly names of people and organizations", mentions of the Swift programming language and related technologies
65k_L12,12,65k,layer_12/width_65k/average_l0_72,72,0.17,safety_named_entity_safety,named_entity_safety,Cash,DESCRIPTIVE_ONLY,False,True,False,21,1876,31166,data_derived,,1876,,1.0,0.0,1.0,0.8,0.6,0.95,0.0,0.0788,0.8,True,31166,0.0368,"proper nouns, particularly names of people and organizations", references to caspases and related biochemical terms
65k_L12,12,65k,layer_12/width_65k/average_l0_72,72,0.17,safety_named_entity_safety,named_entity_safety,Banks,DESCRIPTIVE_ONLY,False,False,False,46,1876,65225,data_derived,,1876,,0.4348,0.0665,1.0,0.4348,0.2826,0.587,0.0,0.146,1.0,True,65225,0.3011,,
65k_L12,12,65k,layer_12/width_65k/average_l0_72,72,0.17,safety_named_entity_safety,named_entity_safety,Shell,DESCRIPTIVE_ONLY,False,True,False,15,1876,7822,data_derived,,1876,,1.0,0.0,0.9231,0.8571,0.6429,1.0,0.0,0.1099,0.8571,True,7822,0.0162,"proper nouns, particularly names of people and organizations", references to the oil industry and its economic impacts
65k_L12,12,65k,layer_12/width_65k/average_l0_72,72,0.17,safety_named_entity_safety,named_entity_safety,Page,DESCRIPTIVE_ONLY,False,False,False,42,1876,63865,data_derived,,1876,,0.9268,0.0935,0.0218,0.9268,0.8293,1.0,0.3659,-0.0697,0.0,False,61556,0.0,,
65k_L12,12,65k,layer_12/width_65k/average_l0_72,72,0.17,safety_named_entity_safety,named_entity_safety,Corona,DESCRIPTIVE_ONLY,False,False,False,7,1876,3786,data_derived,,1876,,1.0,0.0,1.0,,,,,0.084,0.8571,True,3786,0.0493,,
65k_L12,12,65k,layer_12/width_65k/average_l0_72,72,0.17,safety_named_entity_safety,named_entity_safety,Visa,DESCRIPTIVE_ONLY,False,True,False,14,1876,13441,data_derived,,1876,,1.0,0.0046,0.7857,0.8462,0.6154,1.0,0.0,0.0057,0.8462,False,13441,0.0444,"proper nouns, particularly names of people and organizations",terms related to financial transactions and documentation processes
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,later,DESCRIPTIVE_ONLY,False,True,False,13,12449,15986,data_derived,,12449,,0.9167,0.0128,0.75,0.9167,0.75,1.0,0.0,0.1724,1.0,True,6425,0.049,technical terms and references in scientific literature or academic writing,"references to time and timing, particularly related to the concept of lateness"
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,lower,DESCRIPTIVE_ONLY,False,True,False,15,12449,13886,data_derived,,12449,,1.0,0.0028,0.7368,1.0,1.0,1.0,0.0,0.0813,1.0,True,13886,0.1845,technical terms and references in scientific literature or academic writing,comparative terms related to levels or rates in various contexts
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,load,DESCRIPTIVE_ONLY,False,False,False,28,12449,5738,data_derived,,12449,,0.0,0.0216,0.4,,,,,0.2916,,True,13640,0.3432,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,let,DESCRIPTIVE_ONLY,False,False,False,21,12449,10957,data_derived,,12449,,0.7778,0.0066,0.8333,0.0,0.0,0.0,0.0,0.0176,0.0,False,10957,0.0116,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,large,DESCRIPTIVE_ONLY,False,False,False,21,12449,1031,data_derived,,12449,,1.0,0.0248,0.1538,1.0,1.0,1.0,0.0,0.0477,1.0,True,1031,0.1134,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,long,DESCRIPTIVE_ONLY,False,True,False,33,12449,6435,data_derived,,12449,,1.0,0.0084,0.8696,1.0,1.0,1.0,0.0,0.2227,1.0,True,6435,0.473,technical terms and references in scientific literature or academic writing,phrases indicating long-term implications or duration
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,lot,DESCRIPTIVE_ONLY,False,False,False,18,12449,9662,data_derived,,12449,,1.0,0.0036,0.6154,1.0,1.0,1.0,0.0,0.1503,1.0,True,9662,0.6737,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,local,DESCRIPTIVE_ONLY,False,False,False,21,12449,299,data_derived,,12449,,0.3333,0.0261,0.4615,,,,,0.2048,,True,15510,0.3904,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,like,DESCRIPTIVE_ONLY,False,False,False,29,12449,1435,data_derived,,12449,,1.0,0.0435,0.0513,0.2581,0.129,0.4194,0.0645,0.0025,0.2667,False,15735,0.024,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,line,DESCRIPTIVE_ONLY,False,False,False,50,12449,10378,data_derived,,12449,,0.9,0.0116,0.5263,0.9,0.7,1.0,0.0,0.3048,1.0,True,15546,0.1758,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,Lord,DESCRIPTIVE_ONLY,False,False,False,0,12449,,data_derived,,12449,,0.0,,,,,,,,,False,,,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,last,DESCRIPTIVE_ONLY,False,False,False,42,12449,7764,data_derived,,12449,,0.9,0.0007,0.8571,0.0,0.0,0.0,0.0,-0.0167,0.0,False,7764,0.0031,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,little,DESCRIPTIVE_ONLY,False,True,False,24,12449,6398,data_derived,,12449,,1.0,0.0028,0.7273,0.7273,0.4545,1.0,0.0,0.0735,0.7273,True,6398,0.2487,technical terms and references in scientific literature or academic writing,phrases indicating a degree of smallness or inadequacy
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,loss,DESCRIPTIVE_ONLY,False,False,False,23,12449,8557,data_derived,,12449,,0.3333,0.0228,0.4286,0.3333,0.0,0.6667,0.0,0.2862,1.0,True,13949,0.3351,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,light,DESCRIPTIVE_ONLY,False,False,False,28,12449,1764,data_derived,,12449,,0.9688,0.0393,0.6,0.9062,0.7812,1.0,0.0,0.0068,0.9355,False,2424,0.0124,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,likely,DESCRIPTIVE_ONLY,False,False,False,17,12449,693,data_derived,,12449,,1.0,0.046,0.0682,0.75,0.375,1.0,0.0,-0.0132,0.0,False,6036,0.0031,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,LTD,DESCRIPTIVE_ONLY,False,False,False,58,12449,148,data_derived,,12449,,,0.0527,0.0,,,,,0.0198,,False,6538,0.0012,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,level,DESCRIPTIVE_ONLY,False,False,False,20,12449,6879,data_derived,,12449,,1.0,0.0063,0.3939,1.0,1.0,1.0,0.0,0.2086,1.0,True,6879,0.3893,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,law,DESCRIPTIVE_ONLY,False,False,False,17,12449,5841,data_derived,,12449,,0.5,0.0298,0.4615,0.5,0.2778,0.7222,0.0,0.1789,1.0,True,5841,0.3215,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,left,DESCRIPTIVE_ONLY,False,False,False,22,12449,15746,data_derived,,12449,,0.2857,0.0247,0.6667,0.2857,0.0714,0.5,0.0,0.207,1.0,True,15746,0.3285,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,less,DESCRIPTIVE_ONLY,False,False,False,21,12449,1435,data_derived,,12449,,0.9412,0.0435,0.0513,0.4118,0.1765,0.6471,0.0,0.0025,0.4375,False,4687,0.0552,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,least,DESCRIPTIVE_ONLY,False,False,False,26,12449,9230,data_derived,,12449,,1.0,0.0042,0.6,0.9,0.7,1.0,0.0,0.009,0.9,False,5975,0.085,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,leave,DESCRIPTIVE_ONLY,False,False,False,20,12449,9900,data_derived,,12449,,0.3333,0.0302,0.1364,,,,,0.237,,True,12601,0.2338,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,list,DESCRIPTIVE_ONLY,False,False,False,40,12449,14841,data_derived,,12449,,1.0,0.0126,0.3636,,,,,0.3368,1.0,True,15142,0.4014,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,levels,DESCRIPTIVE_ONLY,False,False,False,16,12449,6879,data_derived,,12449,,0.85,0.0063,0.6061,0.85,0.7,1.0,0.0,0.2086,1.0,True,4227,0.1649,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,L,DESCRIPTIVE_ONLY,False,False,False,35,12449,1435,data_derived,,12449,,0.0,0.0435,0.0064,,,,,0.0025,,False,13142,0.2599,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,layer,DESCRIPTIVE_ONLY,False,False,False,21,12449,408,data_derived,,12449,,0.0,0.0831,0.0,0.0,0.0,0.0,0.0,0.0233,,False,16124,0.0013,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,low,DESCRIPTIVE_ONLY,False,False,False,38,12449,1031,data_derived,,12449,,0.95,0.0248,0.2308,0.85,0.7,1.0,0.0,0.0477,0.8947,True,10939,0.026,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,life,DESCRIPTIVE_ONLY,False,False,False,21,12449,9820,data_derived,,12449,,0.875,0.0086,0.5714,0.875,0.625,1.0,0.0,0.2583,1.0,True,1664,0.2777,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,L,look,DESCRIPTIVE_ONLY,False,False,False,16,12449,8385,data_derived,,12449,,1.0,0.0035,0.4615,1.0,1.0,1.0,0.0,0.2836,1.0,True,8385,0.4521,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,often,DESCRIPTIVE_ONLY,False,False,False,23,13567,6247,data_derived,,13567,,1.0,0.0638,0.0116,0.2222,0.0,0.5556,0.1111,-0.0053,0.0,False,5440,0.0004,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,org,DESCRIPTIVE_ONLY,False,False,False,32,13567,11486,data_derived,,13567,,,0.0009,0.9375,,,,,0.0177,,False,11486,0.0031,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,out,DESCRIPTIVE_ONLY,False,False,False,36,13567,1435,data_derived,,13567,,1.0,0.0476,0.0378,0.2917,0.125,0.5,0.125,0.1195,0.3333,True,2138,0.0369,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,outside,DESCRIPTIVE_ONLY,False,False,False,10,13567,5408,data_derived,,13567,,1.0,0.0123,0.3333,1.0,1.0,1.0,0.0,0.2288,1.0,True,6766,0.3005,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,offer,DESCRIPTIVE_ONLY,False,False,False,11,13567,15178,data_derived,,13567,,0.8286,0.0102,0.5469,0.8286,0.6857,0.9429,0.0,0.2902,1.0,True,6180,0.56,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,output,DESCRIPTIVE_ONLY,False,False,False,18,13567,237,data_derived,,13567,,1.0,0.0106,0.5926,1.0,1.0,1.0,0.0,0.3379,1.0,True,7817,0.3878,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,online,DESCRIPTIVE_ONLY,False,False,False,15,13567,4092,data_derived,,13567,,1.0,0.0072,0.6316,1.0,1.0,1.0,0.0,0.2995,1.0,True,10378,0.4426,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,old,DESCRIPTIVE_ONLY,False,False,False,12,13567,11560,data_derived,,13567,,0.6923,0.0079,0.375,0.2308,0.0,0.4615,0.0,0.0159,0.0,False,2734,0.006,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,over,DESCRIPTIVE_ONLY,False,False,False,37,13567,1435,data_derived,,13567,,0.9565,0.0476,0.0541,0.4348,0.2609,0.6522,0.0,0.1195,0.4545,True,6827,0.1312,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,options,DESCRIPTIVE_ONLY,False,False,False,12,13567,693,data_derived,,13567,,1.0,0.0459,0.03,,,,,0.0385,0.6667,True,10667,0.0039,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,other,DESCRIPTIVE_ONLY,False,False,False,32,13567,1435,data_derived,,13567,,1.0,0.0476,0.027,0.1786,0.0357,0.3214,0.0357,0.1195,0.1923,True,9526,0.0244,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,or,DESCRIPTIVE_ONLY,False,True,False,32,13567,4687,data_derived,,13567,,0.8571,0.0042,0.7407,0.6786,0.5,0.8571,0.0,0.0509,1.0,True,2589,0.1156, terms related to statistical methods and analyses,references to the involvement of authors or contributors in a study or publication
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,O,DESCRIPTIVE_ONLY,False,False,False,33,13567,148,data_derived,,13567,,0.0,0.0235,0.0,,,,,-0.0082,,False,14762,0.0009,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,off,DESCRIPTIVE_ONLY,False,False,False,21,13567,1435,data_derived,,13567,,1.0,0.0476,0.0216,0.2353,0.0588,0.4706,0.4706,0.1195,0.3077,True,1764,0.0215,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,object,DESCRIPTIVE_ONLY,False,False,False,37,13567,8033,data_derived,,13567,,0.8889,0.0018,1.0,0.0556,0.0,0.1667,0.0,0.0505,0.0667,True,8033,0.0006,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,open,DESCRIPTIVE_ONLY,False,False,False,23,13567,6278,data_derived,,13567,,1.0,0.0543,0.0,0.0,0.0,0.0,0.0,0.012,0.0,False,13635,0.001,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,overall,DESCRIPTIVE_ONLY,False,True,False,15,13567,9706,data_derived,,13567,,1.0,0.0009,0.9231,1.0,1.0,1.0,0.0,0.071,1.0,True,9706,0.0432, terms related to statistical methods and analyses, references to totals and numerical data in the text
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,our,DESCRIPTIVE_ONLY,False,True,False,33,13567,5972,data_derived,,13567,,1.0,0.0009,0.7714,1.0,1.0,1.0,0.0,0.1929,1.0,True,5758,0.3073, terms related to statistical methods and analyses,"repeated occurrences of the word ""our."""
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,obtained,DESCRIPTIVE_ONLY,False,False,False,27,13567,7606,data_derived,,13567,,1.0,0.007,0.4615,1.0,1.0,1.0,0.0,0.2532,1.0,True,7606,0.3103,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,own,DESCRIPTIVE_ONLY,False,False,False,33,13567,7031,data_derived,,13567,,1.0,0.0063,0.1667,0.0667,0.0,0.2,0.0,0.0231,0.0667,False,7031,0.007,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,on,DESCRIPTIVE_ONLY,False,True,False,25,13567,12073,data_derived,,13567,,1.0,0.0078,0.825,0.9429,0.8571,1.0,0.0286,0.193,1.0,True,12073,0.7587, terms related to statistical methods and analyses,"the word ""on"" in various contexts"
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,order,DESCRIPTIVE_ONLY,False,False,False,57,13567,786,data_derived,,13567,,1.0,0.0096,0.375,,,,,0.2993,1.0,True,8562,0.5043,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,offered,DESCRIPTIVE_ONLY,False,False,False,12,13567,15178,data_derived,,13567,,1.0,0.0102,0.2812,1.0,1.0,1.0,0.0,0.2902,1.0,True,6460,0.3748,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,objects,DESCRIPTIVE_ONLY,False,False,False,23,13567,16304,data_derived,,13567,,0.6667,0.0296,0.0638,,,,,0.3585,,True,3763,0.2228,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,Our,DESCRIPTIVE_ONLY,False,True,False,12,13567,8161,data_derived,,13567,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.044,1.0,True,8161,0.03, terms related to statistical methods and analyses,pronouns and demonstrative words indicating subjects and their actions or attributes
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,observed,DESCRIPTIVE_ONLY,False,False,False,15,13567,3073,data_derived,,13567,,0.9333,0.025,0.5357,0.9333,0.8,1.0,0.0,0.2097,1.0,True,8056,0.3158,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,one,DESCRIPTIVE_ONLY,False,True,False,34,13567,12973,data_derived,,13567,,1.0,0.0,0.7097,0.8462,0.6923,0.9615,0.0,0.0783,0.88,True,6292,0.3731, terms related to statistical methods and analyses," occurrences of the word ""one"" in various contexts"
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,others,DESCRIPTIVE_ONLY,False,False,False,20,13567,14884,data_derived,,13567,,1.0,0.0009,0.2727,0.375,0.125,0.75,0.0,0.0338,0.375,True,14884,0.0128,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,On,DESCRIPTIVE_ONLY,False,False,False,24,13567,1112,data_derived,,13567,,1.0,0.0082,0.5714,,,,,0.3162,1.0,True,1112,0.112,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,of,DESCRIPTIVE_ONLY,False,False,False,59,13567,9662,data_derived,,13567,,1.0,0.0063,1.0,,,,,0.0212,,False,9662,0.0026,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,original,DESCRIPTIVE_ONLY,False,True,False,10,13567,2106,data_derived,,13567,,1.0,0.0,0.7333,0.8462,0.6154,1.0,0.0,0.0367,0.8462,True,7574,0.0245, terms related to statistical methods and analyses, phrases expressing initial thoughts or beliefs
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,O,only,DESCRIPTIVE_ONLY,False,False,False,32,13567,1435,data_derived,,13567,,1.0,0.0476,0.0703,0.4643,0.2857,0.6429,0.0,0.1195,0.5652,True,5975,0.0336,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,T,treatment,DESCRIPTIVE_ONLY,False,False,False,6,16216,1084,data_derived,,16216,,0.0,0.0273,0.375,0.0,0.0,0.0,0.0,0.0173,,False,3058,0.017,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,T,This,DESCRIPTIVE_ONLY,False,False,False,33,16216,8161,data_derived,,16216,,1.0,0.0037,0.3333,1.0,1.0,1.0,0.0,0.0753,1.0,True,8161,0.075,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,T,The,DESCRIPTIVE_ONLY,False,True,False,24,16216,409,data_derived,,16216,,0.9722,0.0055,1.0,0.9722,0.9167,1.0,0.0,0.1713,1.0,True,409,0.4522,technical specifications and identifiers related to software and hardware configurations,instances of the word 'the'
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,T,team,DESCRIPTIVE_ONLY,False,False,False,13,16216,5103,data_derived,,16216,,0.0,0.0701,0.0373,0.0,0.0,0.0,0.0,-0.0147,,False,14959,0.0042,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,T,their,DESCRIPTIVE_ONLY,False,False,False,40,16216,2376,data_derived,,16216,,1.0,0.0056,0.6897,1.0,1.0,1.0,0.0,0.062,1.0,True,13484,0.461,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,T,things,DESCRIPTIVE_ONLY,False,False,False,18,16216,10140,data_derived,,16216,,1.0,0.0028,0.5263,1.0,1.0,1.0,0.0,0.2097,1.0,True,15920,0.3501,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,T,trial,DESCRIPTIVE_ONLY,False,False,False,1,16216,,data_derived,,16216,,0.0,,,,,,,,,False,,,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,T,that,DESCRIPTIVE_ONLY,False,False,False,45,16216,14171,data_derived,,16216,,1.0,0.0007,0.3846,1.0,1.0,1.0,0.0,0.1964,1.0,True,14171,0.5872,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,T,three,DESCRIPTIVE_ONLY,False,True,False,23,16216,3978,data_derived,,16216,,1.0,0.0035,0.75,1.0,1.0,1.0,0.0,0.1601,1.0,True,6601,0.1438,technical specifications and identifiers related to software and hardware configurations,quantitative references to time or countable entities
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,T,T,DESCRIPTIVE_ONLY,False,False,False,18,16216,1435,data_derived,,16216,,0.0,0.0423,0.0207,,,,,-0.1237,,False,1063,0.1195,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,T,Trujillo,DESCRIPTIVE_ONLY,False,False,False,0,16216,,data_derived,,16216,,0.0,,,,,,,,,False,,,,
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,T,think,DESCRIPTIVE_ONLY,False,True,False,14,16216,3275,data_derived,,16216,,1.0,0.0097,0.7143,1.0,1.0,1.0,0.05,0.1801,1.0,True,3275,0.2794,technical specifications and identifiers related to software and hardware configurations," instances of the word ""think"" or related variations, indicating thoughts or reflections"
16k_L9,9,16k,layer_9/width_16k/average_l0_73,73,0.2346,first_letter_spelling,T,there,DESCRIPTIVE_ONLY,False,False,False,28,16216,1435,data_derived,,16216,,1.0,0.0423,0.0539,0.4062,0.25,0.5938,0.25,-0.1237,0.0,False,9425,0.0054,,
